collection,request_name,method,path,raw_url
HPE Aruba Networking Central (Classic Central),Get all RF events of a tenant id,GET,/telemetry/v1/rf_events_all,{{base_url}}/telemetry/v1/rf_events_all?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get all radar and noise RF events of a tenant,GET,/telemetry/v1/priority_rf_events_all,{{base_url}}/telemetry/v1/priority_rf_events_all?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get EIRP reasons,GET,/receiver/v1/adv_eirp_range,{{base_url}}/receiver/v1/adv_eirp_range?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get board limits of a specific radio MAC,GET,/feasibility/v1/board_limit/:radioMac,{{base_url}}/feasibility/v1/board_limit/:radioMac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get radio neighbor list,GET,/ap_nbr_graph/v1/Radio/NeighborList/:radiomac,{{base_url}}/ap_nbr_graph/v1/Radio/NeighborList/:radiomac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get radio neighbor list,GET,/ap_nbr_graph/v1/Radio/NeighborList/:radiomac,{{base_url}}/ap_nbr_graph/v1/Radio/NeighborList/:radiomac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get radar and noise RF events of a specific radio MAC,GET,/telemetry/v1/priority_rf_events/:radio_mac,{{base_url}}/telemetry/v1/priority_rf_events/:radio_mac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get EIRP distribution,GET,/telemetry/v1/adv_eirp_distrubution,{{base_url}}/telemetry/v1/adv_eirp_distrubution?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get neighbor stats information,GET,/telemetry/v1/adv_stat_nbr,{{base_url}}/telemetry/v1/adv_stat_nbr?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get all nbr pathloss for a customer and band,GET,/telemetry/v1/nbr_pathloss_all/:band,{{base_url}}/telemetry/v1/nbr_pathloss_all/:band?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get all static radios for a customer,GET,/telemetry/v1/static_radio_all,{{base_url}}/telemetry/v1/static_radio_all?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get all reporting radio for a customer,GET,/telemetry/v1/reporting_radio_all,{{base_url}}/telemetry/v1/reporting_radio_all?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get reporting radio of a specific radio MAC,GET,/telemetry/v1/reporting_radio/:radio_mac,{{base_url}}/telemetry/v1/reporting_radio/:radio_mac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get history of a specific radio MAC,GET,/telemetry/v1/history/:radio_mac/:band,{{base_url}}/telemetry/v1/history/:radio_mac/:band?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get RF events of a specific radio MAC,GET,/telemetry/v1/rf_events/:radio_mac,{{base_url}}/telemetry/v1/rf_events/:radio_mac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get information about radio,GET,/telemetry/v1/adv_stat_radio,{{base_url}}/telemetry/v1/adv_stat_radio?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get all radar and noise RF events of a tenant,GET,/telemetry/v1/priority_rf_events_all,{{base_url}}/telemetry/v1/priority_rf_events_all?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get nbr pathloss of a neighbor MAC heard by a specific radio MAC,GET,/telemetry/v1/nbr_pathloss/:radio_mac/:nbr_mac/:band,{{base_url}}/telemetry/v1/nbr_pathloss/:radio_mac/:nbr_mac/:band?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get all RF events of a tenant id,GET,/telemetry/v1/rf_events_all,{{base_url}}/telemetry/v1/rf_events_all?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get all nbr pathloss for a customer and radio MAC,GET,/telemetry/v1/nbr_pathloss_radio/:radio_mac/:band,{{base_url}}/telemetry/v1/nbr_pathloss_radio/:radio_mac/:band?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get EIRP reasons,GET,/telemetry/v1/adv_eirp_reason,{{base_url}}/telemetry/v1/adv_eirp_reason?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get EIRP reasons,GET,/receiver/v1/adv_eirp_range,{{base_url}}/receiver/v1/adv_eirp_range?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get board limits of a specific radio MAC,GET,/feasibility/v1/board_limit/:radioMac,{{base_url}}/feasibility/v1/board_limit/:radioMac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get optimizations for tenant,GET,/solver/v1/optimization,{{base_url}}/solver/v1/optimization?tenant_id=<string>&count=<integer>&deploy_hour=<integer>&runmode=<integer>
HPE Aruba Networking Central (Classic Central),Run the algorithm for the solution,POST,/solver/v1/optimization,{{base_url}}/solver/v1/optimization?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get solution of a specific radio MAC,GET,/solver/v1/radio_plan/:radio_mac,{{base_url}}/solver/v1/radio_plan/:radio_mac?tenant_id=<string>&debug=<boolean>
HPE Aruba Networking Central (Classic Central),Get all solutions for a customer,GET,/solver/v1/radio_plan,{{base_url}}/solver/v1/radio_plan?tenant_id=<string>&band=2.4ghz&debug=<boolean>
HPE Aruba Networking Central (Classic Central),Get optimizations for tenant's requested partition,GET,/solver/v1/optimization_partition/:rf_id/:partition_id,{{base_url}}/solver/v1/optimization_partition/:rf_id/:partition_id?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get optimizations for tenant,GET,/solver/v1/optimization,{{base_url}}/solver/v1/optimization?tenant_id=<string>&count=<integer>&deploy_hour=<integer>&runmode=<integer>
HPE Aruba Networking Central (Classic Central),Get optimizations for tenant's requested partition,GET,/solver/v1/optimization_partition/:rf_id/:partition_id,{{base_url}}/solver/v1/optimization_partition/:rf_id/:partition_id?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get all solutions for a customer,GET,/solver/v1/radio_plan,{{base_url}}/solver/v1/radio_plan?tenant_id=<string>&band=2.4ghz&debug=<boolean>
HPE Aruba Networking Central (Classic Central),Get solution of a specific radio MAC,GET,/solver/v1/radio_plan/:radio_mac,{{base_url}}/solver/v1/radio_plan/:radio_mac?tenant_id=<string>&debug=<boolean>
HPE Aruba Networking Central (Classic Central),Run the algorithm for the solution,POST,/solver/v1/optimization,{{base_url}}/solver/v1/optimization?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),RMQ message triggers a recompute of the schedule due to change in tenant timezone/deploy hour details,POST,/scheduler/v1/svc-config-update,{{base_url}}/scheduler/v1/svc-config-update?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),RMQ message triggers a runnow job for a certain tenant,POST,/scheduler/v1/runnow,{{base_url}}/scheduler/v1/runnow?tenant_id=<string>&runnow_type=<string>
HPE Aruba Networking Central (Classic Central),Get the schedule of all jobs computed by the scheduler,GET,/scheduler/v1/schedule,{{base_url}}/scheduler/v1/schedule?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get the jobs to be sent to deployer for AirMatch solution deployment,GET,/scheduler/v1/deploy-jobs,{{base_url}}/scheduler/v1/deploy-jobs?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get the list of jobs generated by scheduler,GET,/scheduler/v1/job-list,{{base_url}}/scheduler/v1/job-list?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get the list of unique timezone and deploy hours per tenant,GET,/scheduler/v1/tenant-tz-deploy-hr-info,{{base_url}}/scheduler/v1/tenant-tz-deploy-hr-info?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Trigger - RMQ message with on-demand compute for a provided tenant id,POST,/scheduler/v1/trigger-solver-job,{{base_url}}/scheduler/v1/trigger-solver-job?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get the list of unique timezone and deploy hours per tenant,GET,/scheduler/v1/tenant-tz-deploy-hr-info,{{base_url}}/scheduler/v1/tenant-tz-deploy-hr-info?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),RMQ message triggers a recompute of the schedule due to change in tenant timezone/deploy hour details,POST,/scheduler/v1/svc-config-update,{{base_url}}/scheduler/v1/svc-config-update?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get the jobs to be sent to deployer for AirMatch solution deployment,GET,/scheduler/v1/deploy-jobs,{{base_url}}/scheduler/v1/deploy-jobs?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),RMQ message triggers a runnow job for a certain tenant,POST,/scheduler/v1/runnow,{{base_url}}/scheduler/v1/runnow?tenant_id=<string>&runnow_type=<string>
HPE Aruba Networking Central (Classic Central),Get the schedule of all jobs computed by the scheduler,GET,/scheduler/v1/schedule,{{base_url}}/scheduler/v1/schedule?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Trigger - RMQ message with on-demand compute for a provided tenant id,POST,/scheduler/v1/trigger-solver-job,{{base_url}}/scheduler/v1/trigger-solver-job?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get the list of jobs generated by scheduler,GET,/scheduler/v1/job-list,{{base_url}}/scheduler/v1/job-list?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Trigger update of radio feasibility,PUT,/receiver/v1/radio_feasibility_update/:radio_mac,{{base_url}}/receiver/v1/radio_feasibility_update/:radio_mac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get radio feasibility of a specific radio MAC,GET,/receiver/v1/radio_feasibility/:radioMac,{{base_url}}/receiver/v1/radio_feasibility/:radioMac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get all radio feasibility for a customer,GET,/receiver/v1/radio_feasibility_all,{{base_url}}/receiver/v1/radio_feasibility_all?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get radio_feasibility of a specific radio MAC,GET,/feasibility/v1/radio_feasibility/:radioMac,{{base_url}}/feasibility/v1/radio_feasibility/:radioMac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get all radio feasibility for a customer,GET,/feasibility/v1/radio_feasibility,{{base_url}}/feasibility/v1/radio_feasibility?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get feasibility radio info of a specific radio MAC,GET,/feasibility/v1/radio_info/:radioMac,{{base_url}}/feasibility/v1/radio_info/:radioMac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get radio_feasibility of a specific radio MAC,GET,/feasibility/v1/radio_feasibility/:radioMac,{{base_url}}/feasibility/v1/radio_feasibility/:radioMac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get all radio feasibility for a customer,GET,/receiver/v1/radio_feasibility_all,{{base_url}}/receiver/v1/radio_feasibility_all?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get feasibility radio info of a specific radio MAC,GET,/feasibility/v1/radio_info/:radioMac,{{base_url}}/feasibility/v1/radio_info/:radioMac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get radio feasibility of a specific radio MAC,GET,/receiver/v1/radio_feasibility/:radioMac,{{base_url}}/receiver/v1/radio_feasibility/:radioMac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get all radio feasibility for a customer,GET,/feasibility/v1/radio_feasibility,{{base_url}}/feasibility/v1/radio_feasibility?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Trigger update of radio feasibility,PUT,/receiver/v1/radio_feasibility_update/:radio_mac,{{base_url}}/receiver/v1/radio_feasibility_update/:radio_mac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get a list of pending deployments for a tenant id,GET,/deployer/v1/pending_deployments,{{base_url}}/deployer/v1/pending_deployments?tenant_id=<string>&deploy_hour=<integer>
HPE Aruba Networking Central (Classic Central),Trigger computation complete message,POST,/deployer/v1/trigger_computation_complete,{{base_url}}/deployer/v1/trigger_computation_complete?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),RMQ message generates southbound test action-msg,POST,/deployer/v1/trigger_test_action_msg,{{base_url}}/deployer/v1/trigger_test_action_msg?tenant_id=<string>&mac=<string>&opmode=<string>&cbw=<string>&chan=<integer>&eirp=<integer>
HPE Aruba Networking Central (Classic Central),Trigger test-config update,POST,/deployer/v1/test_config_update,{{base_url}}/deployer/v1/test_config_update?tenant_id=<string>&disallow_action_msg=<boolean>
HPE Aruba Networking Central (Classic Central),RMQ message generates southbound test action-msg,POST,/deployer/v1/trigger_test_action_msg,{{base_url}}/deployer/v1/trigger_test_action_msg?tenant_id=<string>&mac=<string>&opmode=<string>&cbw=<string>&chan=<integer>&eirp=<integer>
HPE Aruba Networking Central (Classic Central),Trigger computation complete message,POST,/deployer/v1/trigger_computation_complete,{{base_url}}/deployer/v1/trigger_computation_complete?tenant_id=<string>
